"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GRUPO CREDITO S.A.",4.74,99.99,2015-04-15,2015-10-07,"0 años, 0 meses, 16 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,"CREDICORP LTD.","GRUPO CREDITO S.A.",4.74,99.99,2014-04-08,2014-04-24,"0 años, 0 meses, 1 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GRUPO CREDITO S.A.",4.74,99.99,2014-04-24,2015-03-30,"0 años, 0 meses, 29 días."
"RIOS BRICEÑO CESAR GONZALO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","DIRECTOR SUPLENTE","CREDICORP LTD.","GRUPO CREDITO S.A.",4.74,99.99,2014-04-08,2014-09-05,"0 años, 0 meses, 1 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GRUPO CREDITO S.A.",0.26,99.99,2015-05-28,2015-10-08,"0 años, 1 meses, 13 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,"CREDICORP LTD.","GRUPO CREDITO S.A.",0.26,99.99,2015-03-30,2015-04-15,"0 años, 0 meses, 6 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GRUPO CREDITO S.A.",0.26,99.99,2015-04-15,2015-05-28,"0 años, 0 meses, 16 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,"CREDICORP LTD.","GRUPO CREDITO S.A.",0.26,99.99,2015-03-24,2015-03-30,"0 años, 10 meses, 2 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,"CREDICORP LTD.","GRUPO CREDITO S.A.",0.26,99.99,2015-03-30,2015-10-08,"1 años, 0 meses, 3 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,"CREDICORP LTD.","GRUPO CREDITO S.A.",0.26,99.99,2014-04-08,2015-03-30,"0 años, 0 meses, 1 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GRUPO CREDITO S.A.",0.26,99.99,2015-03-30,2015-04-15,"0 años, 11 meses, 6 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GRUPO CREDITO S.A.",0.26,99.99,2015-04-15,2015-10-08,"0 años, 0 meses, 16 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,"CREDICORP LTD.","GRUPO CREDITO S.A.",0.26,99.99,2014-04-08,2014-04-24,"0 años, 0 meses, 1 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GRUPO CREDITO S.A.",0.26,99.99,2014-04-24,2015-03-30,"0 años, 0 meses, 29 días."
"RIOS BRICEÑO CESAR GONZALO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","DIRECTOR SUPLENTE","CREDICORP LTD.","GRUPO CREDITO S.A.",0.26,99.99,2014-04-08,2014-09-05,"0 años, 0 meses, 1 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"SCOTIABANK PERU S.A.A.","VICEP. OPERACIONES Y ADMINIST.","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.07,99.986,2011-03-22,2011-03-31,"3 años, 9 meses, 23 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"SCOTIABANK PERU S.A.A.","VICEP.SENIOR BANCA RETAIL","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.07,99.986,2012-03-29,2012-06-19,"2 años, 6 meses, 5 días."
