DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/04/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"0 años, 1 meses, 4 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,30/04/2013,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 1 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 19 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,12/04/2013,14/04/2014,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 17 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/04/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"0 años, 1 meses, 5 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,30/04/2014,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 6 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 20 días."
ESPINOSA BEDOYA OSCAR GUILLERMO,PROFUTURO AFP,DIRECTOR,28/03/2007,24/03/2008,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2016,23/03/2017,THE BANK OF NOVA SCOTIA,"8 años, 0 meses, 4 días."
ESPINOSA BEDOYA OSCAR GUILLERMO,PROFUTURO AFP,DIRECTOR,24/03/2008,27/03/2009,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2016,23/03/2017,THE BANK OF NOVA SCOTIA,"7 años, 0 meses, 1 días."
ESPINOSA BEDOYA OSCAR GUILLERMO,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2016,23/03/2017,THE BANK OF NOVA SCOTIA,"6 años, 0 meses, 9 días."
ESPINOSA BEDOYA OSCAR GUILLERMO,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2016,23/03/2017,THE BANK OF NOVA SCOTIA,"4 años, 11 meses, 26 días."
ESPINOSA BEDOYA OSCAR GUILLERMO,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2016,23/03/2017,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 3 días."
ESPINOSA BEDOYA OSCAR GUILLERMO,PROFUTURO AFP,DIRECTOR,25/03/2014,24/03/2015,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2016,23/03/2017,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 4 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,19/06/2008,27/06/2008,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,24/03/2015,28/03/2016,THE BANK OF NOVA SCOTIA,"6 años, 8 meses, 25 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,19/06/2008,27/06/2008,SCOTIABANK PERU S.A.A.,DIRECTOR,24/03/2015,24/03/2015,THE BANK OF NOVA SCOTIA,"6 años, 8 meses, 25 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,19/06/2008,27/06/2008,SCOTIABANK PERU S.A.A.,DIRECTOR,25/03/2014,25/03/2014,THE BANK OF NOVA SCOTIA,"5 años, 8 meses, 26 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,19/06/2008,27/06/2008,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,25/03/2014,24/03/2015,THE BANK OF NOVA SCOTIA,"5 años, 8 meses, 26 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,19/06/2008,27/06/2008,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,26/03/2013,25/03/2014,THE BANK OF NOVA SCOTIA,"4 años, 8 meses, 27 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,19/06/2008,27/06/2008,SCOTIABANK PERU S.A.A.,DIRECTOR,26/03/2013,26/03/2013,THE BANK OF NOVA SCOTIA,"4 años, 8 meses, 27 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,19/06/2008,27/06/2008,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,THE BANK OF NOVA SCOTIA,"3 años, 9 meses, 2 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,19/06/2008,27/06/2008,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2012,29/03/2012,THE BANK OF NOVA SCOTIA,"3 años, 9 meses, 1 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,19/06/2008,27/06/2008,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,31/03/2011,28/03/2012,THE BANK OF NOVA SCOTIA,"2 años, 9 meses, 4 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,19/06/2008,27/06/2008,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,30/03/2010,31/03/2011,THE BANK OF NOVA SCOTIA,"1 años, 9 meses, 3 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,19/06/2008,27/06/2008,SCOTIABANK PERU S.A.A.,DIRECTOR,17/03/2010,30/03/2010,THE BANK OF NOVA SCOTIA,"1 años, 8 meses, 18 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,19/06/2008,27/06/2008,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,26/03/2009,17/03/2010,THE BANK OF NOVA SCOTIA,"0 años, 8 meses, 27 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,19/06/2008,27/06/2008,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"5 años, 9 meses, 18 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,19/06/2008,27/06/2008,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,12/04/2013,14/04/2014,THE BANK OF NOVA SCOTIA,"4 años, 9 meses, 16 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,19/06/2008,27/06/2008,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,13/04/2012,12/04/2013,THE BANK OF NOVA SCOTIA,"3 años, 9 meses, 17 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,19/06/2008,27/06/2008,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,14/04/2011,13/04/2012,THE BANK OF NOVA SCOTIA,"2 años, 9 meses, 18 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,19/06/2008,27/06/2008,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,14/04/2010,14/04/2011,THE BANK OF NOVA SCOTIA,"1 años, 9 meses, 18 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,29/04/2011,30/03/2012,THE BANK OF NOVA SCOTIA,"2 años, 1 meses, 2 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2011,29/04/2011,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 3 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,30/04/2010,30/03/2011,THE BANK OF NOVA SCOTIA,"1 años, 1 meses, 3 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2010,30/04/2010,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 3 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,01/05/2009,30/03/2010,THE BANK OF NOVA SCOTIA,"0 años, 1 meses, 4 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2009,30/03/2010,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 4 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,30/04/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"5 años, 1 meses, 3 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,30/04/2014,THE BANK OF NOVA SCOTIA,"5 años, 0 meses, 4 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,30/04/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"4 años, 1 meses, 3 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,30/04/2013,THE BANK OF NOVA SCOTIA,"4 años, 0 meses, 0 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,30/04/2012,27/03/2013,THE BANK OF NOVA SCOTIA,"3 años, 1 meses, 3 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2012,30/04/2012,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 3 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,24/03/2015,28/03/2016,THE BANK OF NOVA SCOTIA,"5 años, 11 meses, 25 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,DIRECTOR,24/03/2015,24/03/2015,THE BANK OF NOVA SCOTIA,"5 años, 11 meses, 25 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,DIRECTOR,25/03/2014,25/03/2014,THE BANK OF NOVA SCOTIA,"4 años, 11 meses, 26 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,25/03/2014,24/03/2015,THE BANK OF NOVA SCOTIA,"4 años, 11 meses, 26 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,26/03/2013,25/03/2014,THE BANK OF NOVA SCOTIA,"3 años, 11 meses, 27 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,DIRECTOR,26/03/2013,26/03/2013,THE BANK OF NOVA SCOTIA,"3 años, 11 meses, 27 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 2 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2012,29/03/2012,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 1 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,31/03/2011,28/03/2012,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 4 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,30/03/2010,31/03/2011,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 3 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,DIRECTOR,17/03/2010,30/03/2010,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 18 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/06/2008,27/03/2009,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"5 años, 0 meses, 18 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/06/2008,27/03/2009,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,12/04/2013,14/04/2014,THE BANK OF NOVA SCOTIA,"4 años, 0 meses, 16 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/06/2008,27/03/2009,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,13/04/2012,12/04/2013,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 17 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/06/2008,27/03/2009,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,14/04/2011,13/04/2012,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 18 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/06/2008,27/03/2009,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,14/04/2010,14/04/2011,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 18 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,29/04/2011,30/03/2012,THE BANK OF NOVA SCOTIA,"1 años, 1 meses, 10 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2011,29/04/2011,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 11 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,30/04/2010,30/03/2011,THE BANK OF NOVA SCOTIA,"0 años, 1 meses, 11 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2010,30/04/2010,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 11 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,30/04/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"4 años, 1 meses, 11 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,30/04/2014,THE BANK OF NOVA SCOTIA,"4 años, 0 meses, 12 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,30/04/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"3 años, 1 meses, 11 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,30/04/2013,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 8 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,30/04/2012,27/03/2013,THE BANK OF NOVA SCOTIA,"2 años, 1 meses, 11 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2012,30/04/2012,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 11 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,24/03/2015,28/03/2016,THE BANK OF NOVA SCOTIA,"5 años, 0 meses, 5 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,DIRECTOR,24/03/2015,24/03/2015,THE BANK OF NOVA SCOTIA,"5 años, 0 meses, 5 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,DIRECTOR,25/03/2014,25/03/2014,THE BANK OF NOVA SCOTIA,"4 años, 0 meses, 6 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,25/03/2014,24/03/2015,THE BANK OF NOVA SCOTIA,"4 años, 0 meses, 6 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,26/03/2013,25/03/2014,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 7 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,DIRECTOR,26/03/2013,26/03/2013,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 7 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 10 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2012,29/03/2012,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 9 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,31/03/2011,28/03/2012,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 12 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,30/03/2010,31/03/2011,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 11 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"4 años, 0 meses, 26 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,12/04/2013,14/04/2014,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 24 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,13/04/2012,12/04/2013,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 25 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,14/04/2011,13/04/2012,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 26 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,19/03/2010,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,14/04/2010,14/04/2011,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 26 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,29/04/2011,30/03/2012,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 29 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,30/04/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 30 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,30/04/2014,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 0 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,30/04/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 30 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,30/04/2013,THE BANK OF NOVA SCOTIA,"1 años, 11 meses, 24 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,30/04/2012,27/03/2013,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 30 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2012,30/04/2012,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 28 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,24/03/2015,28/03/2016,THE BANK OF NOVA SCOTIA,"3 años, 11 meses, 21 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,DIRECTOR,24/03/2015,24/03/2015,THE BANK OF NOVA SCOTIA,"3 años, 11 meses, 21 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,DIRECTOR,25/03/2014,25/03/2014,THE BANK OF NOVA SCOTIA,"2 años, 11 meses, 22 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,25/03/2014,24/03/2015,THE BANK OF NOVA SCOTIA,"2 años, 11 meses, 22 días."
