"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2013-03-21,2014-03-26,"1 años, 11 meses, 18 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2014-03-26,2015-03-30,"5 años, 9 meses, 24 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL BCA. MINORISTA","CREDICORP LTD.",2014-03-26,2015-03-30,"5 años, 11 meses, 25 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2014-04-24,2015-03-30,"0 años, 0 meses, 29 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,"CREDICORP LTD.",2014-03-27,2014-04-24,"0 años, 0 meses, 1 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2014-03-27,2014-03-27,"0 años, 0 meses, 1 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2014-03-26,2015-03-30,"0 años, 0 meses, 1 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2014-03-26,2015-03-30,"2 años, 11 meses, 23 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2015-03-30,2016-03-29,"6 años, 9 meses, 28 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL BCA. MINORISTA","CREDICORP LTD.",2015-03-30,2016-03-29,"6 años, 11 meses, 29 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2016-03-23,2016-03-29,"0 años, 11 meses, 22 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2015-04-15,2016-03-23,"0 años, 0 meses, 16 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2015-03-30,2015-04-15,"0 años, 11 meses, 6 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2015-03-30,2016-03-29,"1 años, 0 meses, 5 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2015-03-30,2015-08-31,"3 años, 11 meses, 27 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2016-03-29,2017-03-28,"7 años, 9 meses, 27 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL BCA. MINORISTA","CREDICORP LTD.",2016-03-29,2017-03-28,"7 años, 11 meses, 28 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2016-03-29,2017-03-28,"0 años, 0 meses, 6 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2016-03-31,2017-03-28,"0 años, 0 meses, 2 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2016-03-29,2016-03-31,"2 años, 0 meses, 4 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2017-03-28,"A la actualidad","8 años, 9 meses, 26 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL BCA. MINORISTA","CREDICORP LTD.",2017-03-28,"A la actualidad","8 años, 11 meses, 27 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2017-03-28,"A la actualidad","1 años, 0 meses, 5 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2017-03-28,"A la actualidad","0 años, 11 meses, 25 días."
"LOAIZA NEGREIROS RUBEN FERNANDO","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","BANCO DE CREDITO DEL PERU","GERENTE DE SUBSIDIARIAS","CREDICORP LTD.",2012-05-10,2013-03-21,"0 años, 1 meses, 10 días."
"LOAIZA NEGREIROS RUBEN FERNANDO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","GERENTE DE SUBSIDIARIAS","CREDICORP LTD.",2013-03-21,2013-05-21,"0 años, 10 meses, 11 días."
"LOAIZA NEGREIROS RUBEN FERNANDO","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","BANCO DE CREDITO DEL PERU","GERENTE DE SUBSIDIARIAS","CREDICORP LTD.",2013-05-21,2014-01-10,"1 años, 0 meses, 11 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2008-06-02,2009-03-02,"0 años, 3 meses, 4 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G. CENTRAL ADM. DE ACTIVOS","CREDICORP LTD.",2008-04-01,2009-03-02,"0 años, 1 meses, 3 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2009-03-02,2010-03-03,"0 años, 9 meses, 0 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G. CENTRAL ADM. DE ACTIVOS","CREDICORP LTD.",2009-03-02,2010-03-03,"0 años, 11 meses, 1 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2010-03-04,2010-03-18,"1 años, 9 meses, 2 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G. CENTRAL ADM. DE ACTIVOS","CREDICORP LTD.",2010-03-04,2010-03-18,"1 años, 11 meses, 3 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","CCR INC.",DIRECTOR,"CREDICORP LTD.",2010-03-18,2011-03-24,"1 años, 9 meses, 16 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","BANCO DE CREDITO DEL PERU","G. CENTRAL ADM. DE ACTIVOS","CREDICORP LTD.",2010-03-18,2011-03-24,"1 años, 11 meses, 17 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","CCR INC.",DIRECTOR,"CREDICORP LTD.",2011-03-24,2011-05-12,"2 años, 9 meses, 22 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","BANCO DE CREDITO DEL PERU","G. CENTRAL ADM. DE ACTIVOS","CREDICORP LTD.",2011-03-24,2011-05-12,"2 años, 11 meses, 23 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2011-03-31,2011-04-14,"0 años, 0 meses, 7 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","CCR INC.",DIRECTOR,"CREDICORP LTD.",2011-05-12,2012-03-08,"2 años, 11 meses, 10 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","BANCO DE CREDITO DEL PERU","G. CENTRAL ADM. DE ACTIVOS","CREDICORP LTD.",2011-05-12,2012-02-22,"3 años, 1 meses, 11 días."
"MORALES DASSO JOSE RAIMUNDO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CCR INC.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2007-01-01,2007-01-01,"4 años, 2 meses, 23 días."
"MORALES DASSO JOSE RAIMUNDO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CCR INC.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2007-01-01,2008-02-29,"4 años, 2 meses, 23 días."
"MORALES DASSO JOSE RAIMUNDO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CCR INC.",OTROS,"CREDICORP LTD.",2007-01-01,2007-01-01,"4 años, 2 meses, 23 días."
"RIOS BRICEÑO CESAR GONZALO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","DIRECTOR SUPLENTE","CREDICORP LTD.",2014-03-27,2014-09-05,"0 años, 0 meses, 1 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP CAPITAL SOCIEDAD TITULIZADORA S.A.","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2009-03-02,2009-03-26,"0 años, 10 meses, 5 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2009-03-02,2009-03-26,"0 años, 11 meses, 2 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.",DIRECTOR,"CREDITO LEASING S.A.","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2009-03-02,2009-03-26,"0 años, 10 meses, 2 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2009-03-02,2009-03-26,"0 años, 10 meses, 2 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","PRESIDENTE EJECUTIVO","CREDICORP LTD.",2009-03-31,2010-03-03,"0 años, 0 meses, 5 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2009-03-31,2010-03-03,"0 años, 0 meses, 5 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP CAPITAL SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2009-04-22,2010-03-03,"0 años, 0 meses, 27 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP CAPITAL SOCIEDAD TITULIZADORA S.A.","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2009-03-26,2009-04-22,"0 años, 11 meses, 1 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","BANCO DE CREDITO DEL PERU","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2009-03-31,2010-03-03,"0 años, 0 meses, 5 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","BANCO DE CREDITO DEL PERU","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2009-03-26,2009-03-31,"0 años, 11 meses, 26 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","EDYFICAR PERU S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2009-10-21,2010-03-03,"0 años, 6 meses, 18 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDITO LEASING S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2009-04-22,2009-07-01,"0 años, 0 meses, 27 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDITO LEASING S.A.","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2009-03-26,2009-04-22,"0 años, 10 meses, 26 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2009-04-22,2010-03-03,"0 años, 0 meses, 27 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2009-03-26,2009-04-22,"0 años, 10 meses, 26 días."
"ROMERO SEMINARIO DIONISIO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP CAPITAL SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2008-02-29,2008-03-27,"0 años, 11 meses, 1 días."
"ROMERO SEMINARIO DIONISIO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2008-02-29,2008-03-27,"4 años, 10 meses, 19 días."
"ROMERO SEMINARIO DIONISIO FERNANDO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP CAPITAL SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2008-03-27,2009-03-02,"0 años, 11 meses, 28 días."
"ROMERO SEMINARIO DIONISIO FERNANDO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2008-03-27,2009-03-02,"4 años, 11 meses, 17 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2010-03-04,2011-03-24,"1 años, 9 meses, 2 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE NEGOCIOS MAYORIST","CREDICORP LTD.",2010-03-04,2011-03-24,"1 años, 11 meses, 3 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2011-03-24,2012-03-30,"2 años, 9 meses, 22 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE NEGOCIOS MAYORIST","CREDICORP LTD.",2011-03-24,2012-03-30,"2 años, 11 meses, 23 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2012-03-30,2013-03-21,"3 años, 9 meses, 28 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE NEGOCIOS MAYORIST","CREDICORP LTD.",2012-03-30,2013-03-21,"3 años, 11 meses, 29 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2013-03-21,2014-03-26,"4 años, 9 meses, 19 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE NEGOCIOS MAYORIST","CREDICORP LTD.",2013-03-21,2014-03-26,"4 años, 11 meses, 20 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2014-03-26,2015-03-30,"5 años, 9 meses, 24 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE NEGOCIOS MAYORIST","CREDICORP LTD.",2014-03-26,2015-03-30,"5 años, 11 meses, 25 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2015-03-30,2016-03-29,"6 años, 9 meses, 28 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE NEGOCIOS MAYORIST","CREDICORP LTD.",2015-03-30,2016-03-29,"6 años, 11 meses, 29 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2016-03-29,2017-03-28,"7 años, 9 meses, 27 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE NEGOCIOS MAYORIST","CREDICORP LTD.",2016-03-29,2017-03-28,"7 años, 11 meses, 28 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2017-03-28,"A la actualidad","8 años, 9 meses, 26 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE NEGOCIOS MAYORIST","CREDICORP LTD.",2017-03-28,"A la actualidad","8 años, 11 meses, 27 días."
"ARAMBURU ARIAS IGNACIO","PROFUTURO AFP",DIRECTOR,"CREDISCOTIA FINANCIERA S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2017-01-31,2017-03-27,"0 años, 0 meses, 1 días."
"ARAMBURU ARIAS IGNACIO","PROFUTURO AFP",DIRECTOR,"SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2017-01-31,2017-03-27,"0 años, 0 meses, 1 días."
"ARAMBURU ARIAS IGNACIO","PROFUTURO AFP",DIRECTOR,"SCOTIABANK PERU S.A.A.","VPS CFO & BUSINESS SUPPORT","THE BANK OF NOVA SCOTIA",2017-01-30,2017-03-27,"0 años, 1 meses, 15 días."
"ARAMBURU ARIAS IGNACIO","PROFUTURO AFP",DIRECTOR,"CREDISCOTIA FINANCIERA S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2017-03-31,"A la actualidad","0 años, 0 meses, 4 días."
"ARAMBURU ARIAS IGNACIO","PROFUTURO AFP",DIRECTOR,"CREDISCOTIA FINANCIERA S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2017-03-27,2017-03-31,"0 años, 1 meses, 24 días."
"ARAMBURU ARIAS IGNACIO","PROFUTURO AFP",DIRECTOR,"SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2017-03-27,"A la actualidad","0 años, 1 meses, 24 días."
"ARAMBURU ARIAS IGNACIO","PROFUTURO AFP",DIRECTOR,"SCOTIABANK PERU S.A.A.","VPS CFO & BUSINESS SUPPORT","THE BANK OF NOVA SCOTIA",2017-03-27,"A la actualidad","0 años, 3 meses, 12 días."
"BUSTAMANTE ROMERO IGNACIO JOSE","PROFUTURO AFP",DIRECTOR,"SCOTIABANK PERU S.A.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2017-03-23,2017-03-27,"0 años, 11 meses, 22 días."
"BUSTAMANTE ROMERO IGNACIO JOSE","PROFUTURO AFP",DIRECTOR,"SCOTIABANK PERU S.A.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2017-03-27,"A la actualidad","0 años, 0 meses, 4 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"CREDISCOTIA FINANCIERA S.A.","DIRECTOR ALTERNO","THE BANK OF NOVA SCOTIA",2008-09-12,2009-03-27,"0 años, 2 meses, 24 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"SCOTIABANK PERU S.A.A.","VICEP. TARJ. CRED. Y DEB.","THE BANK OF NOVA SCOTIA",2008-06-23,2009-03-27,"2 años, 0 meses, 26 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"CREDISCOTIA FINANCIERA S.A.","DIRECTOR ALTERNO","THE BANK OF NOVA SCOTIA",2009-03-31,2010-03-19,"0 años, 0 meses, 4 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"CREDISCOTIA FINANCIERA S.A.","DIRECTOR ALTERNO","THE BANK OF NOVA SCOTIA",2009-03-27,2009-03-31,"0 años, 6 meses, 15 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"SCOTIABANK PERU S.A.A.","VICEP.SENIOR BANCA RETAIL","THE BANK OF NOVA SCOTIA",2009-09-24,2010-03-19,"0 años, 5 meses, 28 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"SCOTIABANK PERU S.A.A.","VICEP. TARJ. CRED. Y DEB.","THE BANK OF NOVA SCOTIA",2009-03-27,2009-09-24,"2 años, 10 meses, 3 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"CREDISCOTIA FINANCIERA S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2011-03-30,2011-03-31,"1 años, 0 meses, 11 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"CREDISCOTIA FINANCIERA S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2010-03-30,2011-03-30,"0 años, 0 meses, 11 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"CREDISCOTIA FINANCIERA S.A.","DIRECTOR ALTERNO","THE BANK OF NOVA SCOTIA",2010-03-19,2010-03-30,"0 años, 11 meses, 16 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"SCOTIABANK PERU S.A.A.","VICEP.SENIOR BANCA RETAIL","THE BANK OF NOVA SCOTIA",2010-03-19,2011-03-31,"0 años, 5 meses, 23 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"CREDISCOTIA FINANCIERA S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2011-03-31,2012-03-29,"0 años, 0 meses, 1 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"SCOTIABANK PERU S.A.A.","VICEP.SENIOR BANCA RETAIL","THE BANK OF NOVA SCOTIA",2011-03-31,2012-03-29,"1 años, 6 meses, 7 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"CREDISCOTIA FINANCIERA S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2012-03-30,2012-08-06,"0 años, 0 meses, 1 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"CREDISCOTIA FINANCIERA S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2012-03-29,2012-03-30,"0 años, 11 meses, 28 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"SCOTIABANK PERU S.A.A.","VICEP.SENIOR BANCA RETAIL","THE BANK OF NOVA SCOTIA",2012-03-29,2012-08-06,"2 años, 6 meses, 5 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"CREDISCOTIA FINANCIERA S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2011-03-30,2011-03-31,"1 años, 0 meses, 11 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"CREDISCOTIA FINANCIERA S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2010-03-30,2011-03-30,"0 años, 0 meses, 11 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"CREDISCOTIA FINANCIERA S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2010-03-19,2010-03-30,"0 años, 11 meses, 16 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2010-04-14,2011-03-31,"0 años, 0 meses, 26 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2010-03-19,2010-04-14,"2 años, 11 meses, 17 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"SCOTIABANK PERU S.A.A.","VICEP. OPERACIONES Y ADMINIST.","THE BANK OF NOVA SCOTIA",2010-03-19,2011-03-31,"3 años, 9 meses, 23 días."
