5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2016,5,1515143.285,Después
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2016,6,1355060.032,Después
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2016,7,1215847.599,Después
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2016,8,1112543.956,Después
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2016,9,1590812.561,Después
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2016,10,1346041.71,Después
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2016,11,1645654.161,Después
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2016,12,1579414.181,Después
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2017,2,3694702.582,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2015,6,1118061.379,Antes
5,201507,BBVA Banco Continental,PROFUTURO AFP,2015,7,1247370.092,Durante
5,201507,BBVA Banco Continental,PROFUTURO AFP,2015,8,891293.2751,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2015,9,2108716.869,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2015,10,2153082.015,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2015,11,1683446.279,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2015,12,1056515.233,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2016,1,1324133.918,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2016,2,1304188.333,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2016,3,1548225.097,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2016,4,946879.9963,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2016,5,1228545.501,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2016,6,1485990.938,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2016,7,1057197.798,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2016,8,1315887.47,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2016,9,1245508.243,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2016,10,990750.8664,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2016,11,1006107.859,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2016,12,1049183.652,Después
5,201507,BBVA Banco Continental,PROFUTURO AFP,2017,2,1695083.619,Después
6,201510,BBVA Banco Continental,AFP HABITAT S.A.,2015,9,35556.86872,Antes
6,201510,BBVA Banco Continental,AFP HABITAT S.A.,2015,10,70896.96573,Durante
6,201510,BBVA Banco Continental,AFP HABITAT S.A.,2015,11,38471.61213,Después
6,201510,BBVA Banco Continental,AFP HABITAT S.A.,2015,12,55958.69608,Después
6,201510,BBVA Banco Continental,AFP HABITAT S.A.,2016,1,32647.20606,Después
6,201510,BBVA Banco Continental,AFP HABITAT S.A.,2016,2,17017.63551,Después
6,201510,BBVA Banco Continental,AFP HABITAT S.A.,2016,3,27404.3396,Después
6,201510,BBVA Banco Continental,AFP HABITAT S.A.,2016,4,14607.52483,Después
6,201510,BBVA Banco Continental,AFP HABITAT S.A.,2016,5,20028.58584,Después
6,201510,BBVA Banco Continental,AFP HABITAT S.A.,2016,6,19229.65623,Después
6,201510,BBVA Banco Continental,AFP HABITAT S.A.,2016,7,18679.66795,Después
6,201510,BBVA Banco Continental,AFP HABITAT S.A.,2016,8,20897.94079,Después
6,201510,BBVA Banco Continental,AFP HABITAT S.A.,2016,9,18021.77477,Después
6,201510,BBVA Banco Continental,AFP HABITAT S.A.,2016,10,34248.74936,Después
