"MEEK  JAMES TULLY","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","PRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2015-07-06,2015-12-23,"2 años, 0 meses, 5 días."
"GRADOS SMITH PEDRO LUIS TIRSO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP.WEALTH MANAGEMENT","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2015-07-06,2015-12-23,"0 años, 0 meses, 14 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","GERENTE GENERAL","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2012-07-10,2013-03-26,"6 años, 6 meses, 19 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2012-07-10,2013-03-26,"6 años, 3 meses, 16 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","CHIEF OPERATING OFFICER (COO)","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2012-07-10,2013-03-26,"1 años, 7 meses, 29 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEPRES.SENIOR OPER Y ADM.","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2012-07-10,2015-07-06,"1 años, 1 meses, 8 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP.SENIOR BANCA RETAIL","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2012-07-10,2012-08-06,"1 años, 3 meses, 5 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",DIRECTOR,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.16,99.986,2015-12-23,2015-12-30,"0 años, 0 meses, 0 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.16,99.986,2015-12-23,2015-12-30,"0 años, 0 meses, 8 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.16,99.986,2015-12-23,2015-12-30,"0 años, 0 meses, 8 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",DIRECTOR,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.16,99.986,2015-12-23,2015-12-30,"1 años, 2 meses, 20 días."
"ROSAS FERRECCIO YVAN VICENTE","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP. CHIEF FINANCIAL OFFICER","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.16,99.986,2015-12-23,2015-12-30,"0 años, 0 meses, 8 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.16,99.986,2015-12-23,2015-12-30,"1 años, 4 meses, 2 días."
"MEEK  JAMES TULLY","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","PRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.16,99.986,2015-12-23,2015-12-30,"2 años, 0 meses, 5 días."
